start_s,end_s,duration_s,class,confidence
2139.115,2139.12,0.005,click,0.9112
2139.335,2139.38,0.045,water,0.5068
2139.835,2139.84,0.005,click,0.8337
2140.395,2140.4,0.005,click,0.8494
2142.14,2142.145,0.005,click,0.8636
2142.28,2142.285,0.005,click,0.8997
2143.66,2143.665,0.005,click,0.9019
2144.0,2144.005,0.005,click,0.9133
2144.16,2144.245,0.085,vocal,0.7112
2144.48,2144.505,0.025,water,0.7578
2145.625,2145.63,0.005,click,0.8869
2146.065,2146.11,0.045,vocal,0.4691
2146.345,2146.35,0.005,click,0.9104
2146.445,2146.45,0.005,click,0.8255
2146.545,2146.59,0.045,water,0.6419
2146.75,2146.755,0.005,click,0.7926
2147.725,2147.73,0.005,click,0.8706
2147.865,2147.89,0.025,water,0.7017
2147.965,2147.97,0.005,click,0.9013
2149.105,2149.11,0.005,click,0.8645
2149.63,2149.635,0.005,click,0.8674
2149.83,2149.835,0.005,click,0.866
2150.39,2150.395,0.005,click,0.891
2150.59,2150.595,0.005,click,0.8755
2150.69,2150.695,0.005,click,0.9183
2150.75,2150.8,0.05,water,0.6445
2150.89,2150.895,0.005,click,0.8749
2151.17,2151.175,0.005,click,0.905
2151.47,2151.475,0.005,click,0.8878
2151.95,2151.955,0.005,click,0.8468
2153.23,2153.235,0.005,click,0.8749
2153.81,2153.835,0.025,water,0.6922
2154.33,2154.355,0.025,water,0.8185
2154.63,2154.635,0.005,click,0.7603
2155.01,2155.015,0.005,click,0.8639
2155.13,2155.135,0.005,click,0.874
2157.11,2157.115,0.005,click,0.8802
2157.29,2157.295,0.005,click,0.8951
2157.35,2157.355,0.005,click,0.9119
2157.63,2157.635,0.005,click,0.9078
2157.79,2157.795,0.005,click,0.8818
2158.01,2158.015,0.005,click,0.8789
2158.805,2158.81,0.005,click,0.839
2159.13,2159.135,0.005,click,0.902
2160.25,2160.255,0.005,click,0.8558
2161.93,2161.935,0.005,click,0.8999
2162.37,2162.435,0.065,vocal,0.9035
2162.49,2162.495,0.005,click,0.886
2162.65,2162.715,0.065,vocal,0.858
2163.15,2163.155,0.005,click,0.8971
2163.39,2163.395,0.005,click,0.851
2163.67,2163.675,0.005,click,0.853
2163.81,2163.815,0.005,click,0.8875
2164.51,2164.555,0.045,water,0.478
2164.93,2164.935,0.005,click,0.8813
2165.05,2165.055,0.005,click,0.8864
2165.43,2165.475,0.045,water,0.469
2165.67,2165.675,0.005,click,0.8938
2166.055,2166.06,0.005,click,0.8421
2166.11,2166.155,0.045,water,0.4895
2166.33,2166.335,0.005,click,0.9088
2166.55,2166.555,0.005,click,0.9028
2166.79,2166.84,0.05,click,0.4578
2166.99,2167.015,0.025,water,0.7824
2167.17,2167.175,0.005,click,0.9221
2167.57,2167.575,0.005,click,0.9037
2167.63,2167.635,0.005,click,0.8817
2167.93,2167.935,0.005,click,0.8805
2168.23,2168.235,0.005,click,0.8678
2169.005,2169.01,0.005,click,0.941
2170.805,2170.81,0.005,click,0.8903
2171.325,2171.33,0.005,click,0.8617
2172.025,2172.03,0.005,click,0.8495
2172.885,2172.89,0.005,click,0.8797
2173.585,2173.59,0.005,click,0.8745
2173.725,2173.73,0.005,click,0.8678
2174.685,2174.71,0.025,water,0.7055
2175.745,2175.75,0.005,click,0.8549
2176.875,2176.905,0.03,water,0.8521
2177.005,2177.01,0.005,click,0.8559
2177.22,2177.23,0.01,water,0.5876
2177.36,2177.365,0.005,click,0.901
2178.34,2178.35,0.01,click,0.8206
2178.68,2178.685,0.005,click,0.8686
2184.035,2184.04,0.005,click,0.8308
2185.055,2185.06,0.005,click,0.8497
2185.555,2185.56,0.005,click,0.873
2186.095,2186.1,0.005,click,0.8968
2186.44,2186.48,0.04,water,0.3714
2187.895,2187.9,0.005,click,0.8697
2189.13,2189.135,0.005,click,0.877
2190.23,2190.235,0.005,click,0.8805
2190.65,2190.655,0.005,click,0.814
2191.03,2191.035,0.005,click,0.8602
2191.35,2191.355,0.005,click,0.8882
2193.39,2193.395,0.005,click,0.7988
2194.425,2194.43,0.005,click,0.894
2194.485,2194.53,0.045,water,0.6053
2195.245,2195.25,0.005,click,0.8625
2195.845,2195.89,0.045,water,0.7752
2196.085,2196.09,0.005,click,0.8787
2196.665,2196.67,0.005,click,0.8912
2196.765,2196.77,0.005,click,0.8716
2196.825,2196.83,0.005,click,0.8693
2196.9,2196.905,0.005,click,0.8845
2199.52,2199.525,0.005,click,0.8617
2199.88,2199.925,0.045,vocal,0.4972
2200.18,2200.185,0.005,click,0.9239
2200.78,2200.785,0.005,click,0.9128
2200.84,2200.845,0.005,click,0.8599
2201.98,2201.985,0.005,click,0.8192
2202.335,2202.34,0.005,click,0.851
2203.775,2203.78,0.005,click,0.8797
2205.215,2205.22,0.005,click,0.8881
2206.295,2206.3,0.005,click,0.9076
2206.415,2206.42,0.005,click,0.8626
2209.495,2209.505,0.01,click,0.6683
2210.435,2210.44,0.005,click,0.7302
2211.93,2211.935,0.005,click,0.8767
2213.15,2213.155,0.005,click,0.8892
2213.37,2213.375,0.005,click,0.854
2214.11,2214.115,0.005,click,0.7706
2219.59,2219.595,0.005,click,0.8209
2220.945,2220.95,0.005,click,0.8823
2221.245,2221.47,0.225,other,0.6844
2221.945,2221.95,0.005,click,0.9006
2222.55,2222.59,0.04,water,0.9294
2225.15,2225.155,0.005,click,0.8656
2225.735,2225.755,0.02,click,0.4755
2225.85,2225.855,0.005,click,0.8783
2225.91,2225.915,0.005,click,0.8636
2226.01,2226.015,0.005,click,0.8807
2226.25,2226.335,0.085,vocal,0.6729
2226.49,2226.495,0.005,click,0.884
2226.83,2226.935,0.105,vocal,0.4654
2227.07,2227.075,0.005,click,0.7836
2227.61,2227.655,0.045,water,0.557
2227.97,2227.975,0.005,click,0.889
2228.05,2228.095,0.045,water,0.5723
2228.33,2228.335,0.005,click,0.8646
2228.53,2228.535,0.005,click,0.8842
2228.79,2228.795,0.005,click,0.8632
2230.19,2230.195,0.005,click,0.8765
2231.03,2231.035,0.005,click,0.8493
2232.17,2232.175,0.005,click,0.8971
2232.69,2232.695,0.005,click,0.8873
2232.89,2232.895,0.005,click,0.8683
2233.21,2233.215,0.005,click,0.8772
2237.015,2237.02,0.005,click,0.8385
2238.655,2238.66,0.005,click,0.8732
2238.875,2238.88,0.005,click,0.882
2239.035,2239.04,0.005,click,0.8969
2240.875,2240.88,0.005,click,0.8674
2241.495,2241.5,0.005,click,0.8677
2241.835,2241.84,0.005,click,0.8853
2242.115,2242.12,0.005,click,0.853
2242.595,2242.6,0.005,click,0.9119
2243.135,2243.14,0.005,click,0.9035
2243.495,2243.5,0.005,click,0.9145
2243.655,2243.7,0.045,vocal,0.5426
2244.635,2244.64,0.005,click,0.8877
2244.915,2244.92,0.005,click,0.9261
2245.135,2245.14,0.005,click,0.8769
2245.455,2245.46,0.005,click,0.8585
2246.015,2246.02,0.005,click,0.8824
2246.1,2246.105,0.005,click,0.8219
2246.435,2246.44,0.005,click,0.8804
2246.815,2246.82,0.005,click,0.9032
2246.955,2246.96,0.005,click,0.9011
2247.875,2247.88,0.005,click,0.9056
2247.955,2248.0,0.045,vocal,0.4861
2248.155,2248.16,0.005,click,0.9006
2248.575,2248.58,0.005,click,0.9168
2249.075,2249.08,0.005,click,0.8971
2249.46,2249.465,0.005,click,0.8178
2250.295,2250.3,0.005,click,0.917
2251.655,2251.66,0.005,click,0.8925
2252.055,2252.08,0.025,water,0.944
2252.44,2252.445,0.005,click,0.7115
2256.52,2256.525,0.005,click,0.839
2258.66,2258.665,0.005,click,0.8995
2259.56,2259.565,0.005,click,0.8594
2261.46,2261.465,0.005,click,0.8634
2262.0,2262.005,0.005,click,0.8939
2262.62,2262.625,0.005,click,0.8991
2262.72,2262.725,0.005,click,0.8694
2262.84,2262.845,0.005,click,0.8558
2263.18,2263.185,0.005,click,0.8116
2263.9,2263.905,0.005,click,0.8917
2264.32,2264.325,0.005,click,0.9145
2264.58,2264.585,0.005,click,0.8542
2264.96,2264.965,0.005,click,0.9029
2266.34,2266.345,0.005,click,0.8812
2266.72,2266.725,0.005,click,0.8842
2267.4,2267.425,0.025,water,0.778
2269.81,2269.815,0.005,click,0.7968
2273.085,2273.09,0.005,click,0.9089
2273.14,2273.145,0.005,click,0.7913
2275.965,2275.97,0.005,click,0.8721
2278.98,2278.985,0.005,click,0.8115
2280.1,2280.105,0.005,click,0.8787
2280.98,2280.985,0.005,click,0.8685
2281.42,2281.425,0.005,click,0.8706
2281.7,2281.705,0.005,click,0.8702
2281.86,2281.865,0.005,click,0.8636
2282.8,2282.805,0.005,click,0.8595
2282.98,2282.985,0.005,click,0.8996
2283.12,2283.125,0.005,click,0.8535
2283.26,2283.265,0.005,click,0.8869
2283.34,2283.385,0.045,vocal,0.4337
2283.44,2283.485,0.045,vocal,0.4669
2283.6,2283.605,0.005,click,0.9116
2283.9,2283.905,0.005,click,0.856
2284.1,2284.105,0.005,click,0.8944
2284.34,2284.345,0.005,click,0.9249
2284.44,2284.485,0.045,vocal,0.4472
2284.78,2284.805,0.025,water,0.7489
2285.0,2285.005,0.005,click,0.9055
2285.32,2285.345,0.025,water,0.7472
2285.5,2285.585,0.085,vocal,0.6528
2285.84,2285.845,0.005,click,0.8914
2285.92,2285.925,0.005,click,0.8989
2286.32,2286.325,0.005,click,0.9127
2286.66,2286.665,0.005,click,0.9226
2287.04,2287.045,0.005,click,0.9309
2287.14,2287.145,0.005,click,0.8572
2287.64,2287.645,0.005,click,0.8843
2288.04,2288.045,0.005,click,0.8736
2288.34,2288.365,0.025,water,0.88
2288.62,2288.625,0.005,click,0.8911
2288.72,2288.725,0.005,click,0.9091
2289.02,2289.025,0.005,click,0.8734
2289.46,2289.465,0.005,click,0.8798
2289.54,2289.545,0.005,click,0.9062
2290.74,2290.785,0.045,water,0.5702
2291.76,2291.765,0.005,click,0.8997
2292.6,2292.605,0.005,click,0.9107
2296.0,2296.005,0.005,click,0.6573
2296.325,2296.33,0.005,click,0.8652
2296.825,2296.91,0.085,vocal,0.5241
2297.125,2297.13,0.005,click,0.899
2297.625,2297.67,0.045,vocal,0.4902
2297.725,2297.73,0.005,click,0.8403
2298.045,2298.05,0.005,click,0.8862
2298.185,2298.19,0.005,click,0.7076
2299.185,2299.19,0.005,click,0.9157
2299.365,2299.37,0.005,click,0.8962
2299.8,2299.81,0.01,click,0.6806
2300.025,2300.03,0.005,click,0.9159
2300.225,2300.23,0.005,click,0.9056
2303.49,2303.495,0.005,click,0.8134
2304.17,2304.175,0.005,click,0.8263
2304.41,2304.415,0.005,click,0.9138
2304.91,2304.915,0.005,click,0.8888
2305.43,2305.435,0.005,click,0.8929
2305.57,2305.575,0.005,click,0.8737
2307.87,2307.875,0.005,click,0.9007
2309.17,2309.195,0.025,water,0.5898
2309.43,2309.435,0.005,click,0.9085
2309.63,2309.635,0.005,click,0.8832
2312.975,2312.98,0.005,click,0.8708
2313.115,2313.14,0.025,water,0.7107
2313.295,2313.3,0.005,click,0.8424
2313.675,2313.68,0.005,click,0.8626
2313.995,2314.0,0.005,click,0.8108
2314.315,2314.32,0.005,click,0.8612
2314.84,2314.88,0.04,water,0.4745
2315.275,2315.32,0.045,water,0.4408
2315.475,2315.48,0.005,click,0.8609
2315.815,2315.82,0.005,click,0.9198
2315.975,2315.98,0.005,click,0.8927
2316.235,2316.24,0.005,click,0.8804
2316.475,2316.48,0.005,click,0.8575
2316.935,2316.98,0.045,water,0.5327
2319.1,2319.105,0.005,click,0.7805
2319.655,2319.66,0.005,click,0.8631
2320.765,2320.77,0.005,click,0.7982
2324.775,2324.78,0.005,click,0.8959
2325.035,2325.04,0.005,click,0.9056
2325.54,2325.545,0.005,click,0.8122
2325.715,2325.72,0.005,click,0.9108
2326.375,2326.38,0.005,click,0.8472
2326.735,2326.74,0.005,click,0.8689
2327.195,2327.2,0.005,click,0.8873
2327.375,2327.42,0.045,water,0.4999
2327.595,2327.6,0.005,click,0.9183
2327.795,2327.8,0.005,click,0.9036
2327.875,2327.92,0.045,vocal,0.4684
2328.615,2328.62,0.005,click,0.9014
2328.855,2328.98,0.125,vocal,0.4035
2329.075,2329.12,0.045,water,0.4285
2329.175,2329.2,0.025,water,0.6868
2329.315,2329.32,0.005,click,0.8929
2329.375,2329.38,0.005,click,0.8808
2329.575,2329.58,0.005,click,0.8824
2329.695,2329.7,0.005,click,0.9257
2329.995,2330.0,0.005,click,0.8853
2330.115,2330.14,0.025,water,0.5461
2330.615,2330.64,0.025,water,0.5828
2330.715,2330.8,0.085,vocal,0.6661
2330.895,2330.9,0.005,click,0.8888
2331.335,2331.34,0.005,click,0.905
2331.415,2331.44,0.025,water,0.6287
2331.495,2331.5,0.005,click,0.8388
2331.655,2331.66,0.005,click,0.8678
2331.775,2331.78,0.005,click,0.8591
2331.855,2331.86,0.005,click,0.9072
2331.995,2332.0,0.005,click,0.899
2332.115,2332.12,0.005,click,0.8925
2333.355,2333.36,0.005,click,0.8655
2334.035,2334.12,0.085,vocal,0.7086
2334.615,2334.62,0.005,click,0.8641
2334.875,2334.88,0.005,click,0.8714
2337.39,2337.395,0.005,click,0.879
2338.775,2338.815,0.04,click,0.5238
2339.61,2339.635,0.025,water,0.688
2339.69,2339.695,0.005,click,0.9038
2339.75,2339.815,0.065,vocal,0.8725
2339.89,2339.955,0.065,vocal,0.8448
2340.01,2340.055,0.045,water,0.4862
2340.15,2340.155,0.005,click,0.9121
2340.31,2340.315,0.005,click,0.9123
2340.37,2340.415,0.045,vocal,0.5372
2340.47,2340.475,0.005,click,0.8942
2340.61,2340.615,0.005,click,0.8861
2340.75,2340.755,0.005,click,0.8714
2340.81,2340.815,0.005,click,0.9051
2341.05,2341.055,0.005,click,0.91
2341.15,2341.175,0.025,water,0.7501
2341.29,2341.295,0.005,click,0.8874
2341.45,2341.455,0.005,click,0.8911
2341.67,2341.675,0.005,click,0.8595
2341.79,2341.855,0.065,vocal,0.767
2341.93,2341.935,0.005,click,0.8288
2341.99,2341.995,0.005,click,0.8921
2342.05,2342.055,0.005,click,0.9144
2342.19,2342.195,0.005,click,0.8936
2342.41,2342.435,0.025,water,0.7172
2342.51,2342.515,0.005,click,0.8335
2342.59,2342.635,0.045,vocal,0.5545
2342.75,2342.755,0.005,click,0.8874
2342.95,2343.015,0.065,vocal,0.5838
2343.07,2343.075,0.005,click,0.8588
2343.29,2343.335,0.045,water,0.5042
2343.41,2343.435,0.025,water,0.7632
2343.59,2343.655,0.065,vocal,0.604
2344.17,2344.215,0.045,water,0.5135
2344.49,2344.495,0.005,click,0.886
2344.655,2344.675,0.02,click,0.3607
2344.73,2344.735,0.005,click,0.905
2345.01,2345.015,0.005,click,0.8752
2345.89,2345.895,0.005,click,0.8948
2346.39,2346.395,0.005,click,0.9201
2346.51,2346.515,0.005,click,0.8823
2346.65,2346.655,0.005,click,0.8716
2346.73,2346.735,0.005,click,0.8437
2346.93,2346.935,0.005,click,0.8947
2347.01,2347.055,0.045,water,0.539
2347.25,2347.255,0.005,click,0.8986
2347.69,2347.695,0.005,click,0.913
2347.85,2347.855,0.005,click,0.9111
2348.35,2348.395,0.045,vocal,0.6951
2348.99,2348.995,0.005,click,0.9066
2349.05,2349.055,0.005,click,0.9065
2349.13,2349.135,0.005,click,0.8948
2349.27,2349.275,0.005,click,0.8769
2349.45,2349.495,0.045,vocal,0.5361
2349.63,2349.635,0.005,click,0.9047
2349.77,2349.82,0.05,water,0.5312
2349.99,2349.995,0.005,click,0.8861
2350.15,2350.155,0.005,click,0.9041
2350.87,2350.875,0.005,click,0.899
2351.21,2351.255,0.045,water,0.6782
2351.31,2351.315,0.005,click,0.8574
2351.59,2351.655,0.065,vocal,0.8716
2351.75,2351.795,0.045,vocal,0.7389
2352.01,2352.015,0.005,click,0.8846
2352.23,2352.235,0.005,click,0.8742
2352.34,2352.38,0.04,vocal,0.8337
2352.51,2352.515,0.005,click,0.8508
2352.63,2352.635,0.005,click,0.8988
2352.97,2352.975,0.005,click,0.9021
2353.15,2353.175,0.025,water,0.623
2353.23,2353.235,0.005,click,0.8833
2353.39,2353.395,0.005,click,0.781
2353.49,2353.515,0.025,water,0.7191
2353.59,2353.635,0.045,water,0.6456
2353.83,2353.835,0.005,click,0.8913
2353.89,2353.955,0.065,vocal,0.8344
2354.01,2354.015,0.005,click,0.8963
2354.11,2354.155,0.045,vocal,0.6355
2354.25,2354.295,0.045,water,0.4052
2354.51,2354.515,0.005,click,0.8935
2354.73,2354.735,0.005,click,0.8857
2354.81,2354.815,0.005,click,0.9159
2355.01,2355.015,0.005,click,0.9041
2356.51,2356.515,0.005,click,0.8569
2356.63,2356.655,0.025,water,0.8275
2356.75,2356.755,0.005,click,0.9032
2357.15,2357.195,0.045,water,0.5797
2357.75,2357.855,0.105,vocal,0.6709
2358.07,2358.075,0.005,click,0.8976
2361.615,2361.62,0.005,click,0.9046
2363.29,2363.315,0.025,water,0.5907
2363.575,2363.58,0.005,click,0.8641
2365.4,2365.405,0.005,click,0.8893
2365.46,2365.465,0.005,click,0.8689
2365.76,2365.765,0.005,click,0.8689
2366.72,2366.725,0.005,click,0.9207
2366.955,2366.96,0.005,click,0.8187
2367.39,2367.41,0.02,vocal,0.5701
2368.18,2368.19,0.01,water,0.536
2368.405,2368.41,0.005,click,0.8669
2368.555,2368.56,0.005,click,0.8026
2369.765,2369.77,0.005,click,0.8467
2371.27,2371.275,0.005,click,0.8187
2371.41,2371.415,0.005,click,0.9103
2371.53,2371.535,0.005,click,0.8818
2371.59,2371.595,0.005,click,0.8566
2372.37,2372.38,0.01,water,0.5928
2372.55,2372.555,0.005,click,0.8658
2372.83,2372.835,0.005,click,0.8835
2372.95,2372.955,0.005,click,0.892
2373.29,2373.295,0.005,click,0.8645
2374.455,2374.46,0.005,click,0.8686
2374.655,2374.7,0.045,vocal,0.4662
2374.795,2374.8,0.005,click,0.9069
2374.955,2374.96,0.005,click,0.9013
2375.135,2375.22,0.085,vocal,0.7872
2375.995,2376.0,0.005,click,0.8445
2376.275,2376.28,0.005,click,0.9062
2376.635,2376.64,0.005,click,0.9087
2377.7,2377.745,0.045,water,0.5719
2379.5,2379.505,0.005,click,0.8864
2380.26,2380.265,0.005,click,0.874
2380.475,2380.705,0.23,other,0.4096
2380.935,2380.94,0.005,click,0.6771
2381.845,2381.85,0.005,click,0.7647
2382.885,2382.89,0.005,click,0.8598
2383.265,2383.29,0.025,water,0.6688
2383.825,2383.83,0.005,click,0.8834
2384.16,2384.165,0.005,click,0.8637
2384.365,2384.39,0.025,water,0.7044
2384.92,2384.93,0.01,water,0.8609
2385.045,2385.05,0.005,click,0.9128
2390.87,2390.875,0.005,click,0.8842
2391.35,2391.355,0.005,click,0.8607
2391.71,2391.715,0.005,click,0.8542
2392.505,2392.515,0.01,click,0.83
2393.01,2393.015,0.005,click,0.8688
2393.17,2393.175,0.005,click,0.8794
2393.97,2393.975,0.005,click,0.8732
2394.63,2394.635,0.005,click,0.8346
2395.45,2395.455,0.005,click,0.9111
2397.25,2397.275,0.025,water,0.7564
2397.67,2397.675,0.005,click,0.8862
2399.015,2399.02,0.005,click,0.8825
2400.165,2400.17,0.005,click,0.8835
2401.265,2401.27,0.005,click,0.9037
2404.12,2404.13,0.01,click,0.6574
2404.26,2404.265,0.005,click,0.9062
2404.42,2404.425,0.005,click,0.8498
2405.7,2405.705,0.005,click,0.8881
2408.535,2408.56,0.025,water,0.6778
2409.185,2409.19,0.005,click,0.7919
2413.45,2413.455,0.005,click,0.8962
2413.53,2413.535,0.005,click,0.8689
2415.07,2415.075,0.005,click,0.9149
2416.34,2416.345,0.005,click,0.8062
2416.42,2416.425,0.005,click,0.8113
2416.545,2416.55,0.005,click,0.8942
2419.245,2419.25,0.005,click,0.7845
2419.525,2419.55,0.025,water,0.8268
2419.645,2419.67,0.025,water,0.7186
2420.005,2420.01,0.005,click,0.9256
2420.165,2420.17,0.005,click,0.892
2420.305,2420.31,0.005,click,0.9045
2420.525,2420.53,0.005,click,0.8854
2421.045,2421.05,0.005,click,0.8046
2421.105,2421.11,0.005,click,0.9142
2421.245,2421.25,0.005,click,0.8882
2421.345,2421.35,0.005,click,0.8742
2421.405,2421.41,0.005,click,0.8792
2422.325,2422.33,0.005,click,0.8784
2422.425,2422.47,0.045,vocal,0.6871
2422.605,2422.61,0.005,click,0.8923
2422.785,2422.83,0.045,water,0.4784
2422.945,2422.95,0.005,click,0.8853
2423.16,2423.23,0.07,vocal,0.9181
2423.465,2423.47,0.005,click,0.8926
2423.97,2423.975,0.005,click,0.6668
2424.025,2424.03,0.005,click,0.8982
2424.165,2424.17,0.005,click,0.878
2424.245,2424.25,0.005,click,0.8323
2424.345,2424.39,0.045,vocal,0.723
2424.665,2424.89,0.225,other,0.626
2424.985,2424.99,0.005,click,0.8269
2425.065,2425.07,0.005,click,0.8746
2425.325,2425.33,0.005,click,0.8769
2426.065,2426.07,0.005,click,0.8789
2426.165,2426.17,0.005,click,0.886
2426.485,2426.53,0.045,vocal,0.4966
2427.845,2427.85,0.005,click,0.853
2427.945,2427.95,0.005,click,0.9047
2428.425,2428.43,0.005,click,0.8644
2428.865,2428.87,0.005,click,0.8856
2429.045,2429.13,0.085,vocal,0.8508
2429.205,2429.21,0.005,click,0.8429
2429.435,2429.49,0.055,vocal,0.5648
2429.585,2429.59,0.005,click,0.8666
2429.645,2429.65,0.005,click,0.8814
2429.745,2429.75,0.005,click,0.8362
2429.845,2429.87,0.025,water,0.498
2430.285,2430.29,0.005,click,0.9018
2430.605,2430.61,0.005,click,0.8634
2430.885,2430.89,0.005,click,0.8564
2431.085,2431.09,0.005,click,0.8635
2431.345,2431.43,0.085,vocal,0.7163
2431.685,2431.73,0.045,vocal,0.5894
2431.805,2431.81,0.005,click,0.8614
2432.025,2432.03,0.005,click,0.8705
2432.485,2432.53,0.045,water,0.5653
2432.745,2432.75,0.005,click,0.8485
2432.925,2432.93,0.005,click,0.9055
2433.025,2433.07,0.045,water,0.6292
2433.145,2433.19,0.045,vocal,0.5981
2433.345,2433.35,0.005,click,0.9135
2433.485,2433.49,0.005,click,0.8431
2433.545,2433.63,0.085,vocal,0.6462
2433.685,2433.73,0.045,water,0.4466
2433.845,2433.85,0.005,click,0.8602
2433.97,2434.15,0.18,vocal,0.4062
2434.205,2434.31,0.105,vocal,0.7118
2434.725,2434.73,0.005,click,0.8997
2435.245,2435.34,0.095,vocal,0.5501
2435.425,2435.43,0.005,click,0.8728
2436.185,2436.19,0.005,click,0.8797
2436.485,2436.49,0.005,click,0.9069
2436.665,2436.67,0.005,click,0.8667
2436.785,2436.79,0.005,click,0.8262
2436.945,2436.95,0.005,click,0.8221
2437.185,2437.19,0.005,click,0.8691
2437.33,2437.365,0.035,water,0.5694
2437.425,2437.53,0.105,vocal,0.6069
2438.165,2438.17,0.005,click,0.8716
2438.265,2438.27,0.005,click,0.8693
2438.425,2438.43,0.005,click,0.8658
2439.125,2439.13,0.005,click,0.8342
2439.725,2439.73,0.005,click,0.912
2439.885,2439.89,0.005,click,0.8845
2440.065,2440.07,0.005,click,0.8655
2440.245,2440.25,0.005,click,0.8449
2440.705,2440.73,0.025,click,0.3338
2440.825,2440.87,0.045,vocal,0.4528
2441.905,2441.91,0.005,click,0.9073
2442.785,2442.79,0.005,click,0.8995
2442.965,2442.97,0.005,click,0.8709
2443.065,2443.07,0.005,click,0.8391
2443.245,2443.25,0.005,click,0.8986
2443.925,2443.95,0.025,water,0.667
2444.085,2444.09,0.005,click,0.9043
2444.425,2444.43,0.005,click,0.8673
2444.545,2444.55,0.005,click,0.8732
2444.645,2444.65,0.005,click,0.9196
2445.105,2445.11,0.005,click,0.8948
2445.285,2445.29,0.005,click,0.8955
2445.525,2445.53,0.005,click,0.9051
